Date,Open,High,Low,Close,Volume,Dividend,Split,Adj Open,Adj High,Adj Low,Adj Close,Adj Volume
12/21/2015,131,131.61,130.18,131.31,3414798,0,1,118.5631421,119.1152301,117.8209912,118.8437114,3414798
12/18/2015,130.73,131.31,130.015,130.29,9807483,0,1,118.3187754,118.8437114,117.6716559,117.920548,9807483
12/17/2015,133.06,133.54,130.995,131.35,4345798,0,1,120.4275702,120.862,118.5586168,118.8799139,4345798
12/16/2015,132.17,133.28,130.36,132.9,4711646,0,1,119.6220649,120.6266839,117.9839024,120.2827602,4711646
12/15/2015,132.62,133.49,131.19,131.29,4921773,0,1,120.0293428,120.8167469,118.735104,118.8256102,4921773
12/14/2015,131.09,132.1255,130.71,132.01,5959371,0,1,118.6445977,119.5817896,118.3006741,119.4772549,5959371
12/11/2015,131.09,132.19,130.31,130.44,5300644,0,1,118.6445977,119.6401661,117.9386493,118.0563073,5300644
12/10/2015,131.96,133.59,131.8,132.54,4186201,0,1,119.4320018,120.9072531,119.2871919,119.9569379,4186201
12/9/2015,133.21,134.78,131.51,131.9,5055629,0,1,120.5633295,121.9842771,119.0247238,119.3776981,5055629
12/8/2015,132.71,134.56,132.41,133.84,4731274,0,1,120.1107984,121.7851634,119.8392798,121.1335187,4731274
12/7/2015,134,134.79,133.1896,133.93,5443657,0,1,121.2783286,121.9933277,120.5448662,121.2149743,5443657
12/4/2015,131.55,134.8299,131.35,134.53,5387092,0,1,119.0609263,122.0294397,118.8799139,121.7580115,5387092
12/3/2015,133.52,134.12,130.8,130.93,6687458,0,1,120.8438988,121.3869361,118.3821297,118.4997878,6687458
12/2/2015,134.56,134.65,133.57,133.81,5021711,0,1,121.7851634,121.866619,120.8891519,121.1063668,5021711
12/1/2015,133.52,134.63,133.26,134.43,5267407,0.59,1,120.8438988,121.8485178,120.6085826,121.6675053,5267407
11/30/2015,135.2,135.32,133.01,133.88,8036605,0,1,121.8297046,121.9378375,119.8562797,120.640243,8036605
11/27/2015,134.81,135.47,134.53,134.74,3337790,0,1,121.4782728,122.0730036,121.2259628,121.4151953,3337790
11/25/2015,133.69,135.24,133.55,134.65,5300123,0,1,120.4690326,121.8657489,120.3428776,121.3340956,5300123
11/24/2015,131.93,133.93,131.74,133.6,6672455,0,1,118.8830838,120.6852984,118.7118734,120.387933,6672455
11/23/2015,130.21,132.64,130.21,132.5,6328626,0,1,117.3331793,119.52287,117.3331793,119.396715,6328626
11/20/2015,127.36,130.21,127.09,130.21,8190591,0,1,114.7650235,117.3331793,114.5217246,117.3331793,8190591
11/19/2015,126.53,127.62,125.95,126.86,4660904,0,1,114.0171045,114.9993114,113.4944623,114.3144699,4660904
11/18/2015,126.44,126.73,124.66,126.54,6501305,0,1,113.9360048,114.197326,112.3320339,114.0261156,6501305
11/17/2015,124.86,126.34,123.1,126.18,10516554,0,1,112.5122553,113.8458941,110.9263065,113.701717,10516554
11/16/2015,120.05,121.03,118.61,120.84,7782603,0,1,108.1779293,109.0610144,106.8803348,108.8898041,7782603
11/13/2015,123.1,123.25,119.9,120,8728203,0,1,110.9263065,111.0614726,108.0427632,108.1328739,8728203
11/12/2015,124.18,124.97,123.06,123.81,4283672,0,1,111.8995024,112.6113771,110.8902622,111.5660927,4283672
11/11/2015,125.43,125.43,124.52,124.71,3247636,0,1,113.0258865,113.0258865,112.2058789,112.3770892,3247636
11/10/2015,124.49,125.41,124.04,125.26,3872769,0,1,112.1788456,113.0078643,111.7733474,112.8726983,3872769
11/9/2015,125.8,126.12,123.71,124.5,4988713,0,1,113.3592962,113.6476505,111.475982,112.1878567,4988713
11/6/2015,125.27,126.1092,124.82,125.98,3751518,0,1,112.8817093,113.6379186,112.476211,113.5214955,3751518
11/5/2015,125.46,126.008,124.95,125.72,3059445,0,1,113.0529197,113.5467265,112.593355,113.2872076,3059445
11/4/2015,125.48,125.87,124.62,125.38,4101588,0,1,113.0709419,113.4223737,112.2959896,112.9808311,4101588
11/3/2015,124.23,126.04,123.81,125.66,4313696,0,1,111.9445578,113.5755619,111.5660927,113.2331412,4313696
11/2/2015,124.24,124.64,123.38,124.41,3715526,0,1,111.9535688,112.3140117,111.1786166,112.1067571,3715526
10/30/2015,123.27,124.75,123.27,123.64,4991516,0,1,111.0794948,112.4131335,111.0794948,111.4129045,4991516
10/29/2015,123.42,124.07,122.75,123.63,4635293,0,1,111.2146609,111.8003806,110.610919,111.4038934,4635293
10/28/2015,124.38,124.59,122.22,123.82,6821538,0,1,112.0797238,112.2689564,110.1333321,111.5751038,6821538
10/27/2015,124.51,125.09,123.82,124.47,3674805,0,1,112.1968678,112.71951,111.5751038,112.1608235,3674805
10/26/2015,124.55,125.66,124.02,125.01,4550203,0,1,112.2329121,113.2331412,111.7553252,112.6474214,4550203
10/23/2015,125.01,125.75,122.97,124.61,5281580,0,1,112.6474214,113.3142408,110.8091626,112.2869785,5281580
10/22/2015,123.9,124.48,122.88,124.36,5855133,0,1,111.6471923,112.1698346,110.7280629,112.0617017,5855133
10/21/2015,123.29,124.02,122.75,123.3,3492096,0,1,111.0975169,111.7553252,110.610919,111.106528,3492096
10/20/2015,122.89,123.17,122.35,122.85,3318402,0,1,110.737074,110.989384,110.2504761,110.7010297,3318402
10/19/2015,122.61,123.2,122.2,123.1,3097713,0,1,110.484764,111.0164172,110.11531,110.9263065,3097713
10/16/2015,121.63,122.82,121.63,122.74,4068819,0,1,109.6016788,110.6739965,109.6016788,110.6019079,4068819
10/15/2015,120.62,122.03,120.4,121.81,3448925,0,1,108.6915605,109.9621217,108.4933169,109.7638781,3448925
10/14/2015,121.33,121.88,119.56,120.27,5200401,0,1,109.3313466,109.8269556,107.7363867,108.3761729,5200401
10/13/2015,121.77,122.29,121.14,121.61,2971353,0,1,109.7278338,110.1964096,109.1601362,109.5836567,2971353
10/12/2015,121.49,122.45,121,121.9,2861908,0,1,109.4755238,110.3405868,109.0339812,109.8449778,2861908
10/9/2015,121.27,121.5,120.47,121.33,3893492,0,1,109.2772802,109.4845349,108.5563944,109.3313466,3893492
10/8/2015,119.31,121.23,119.15,121.06,4958197,0,1,107.5111099,109.2412359,107.3669328,109.0880477,4958197
10/7/2015,119.2,119.84,118.49,119.65,4810700,0,1,107.4119881,107.9886968,106.7722019,107.8174864,4810700
10/6/2015,119.1,119.2,117.97,118.68,5275170,0,1,107.3218774,107.4119881,106.3036262,106.9434123,5275170
10/5/2015,118.75,119.29,117.91,119.2,4528683,0,1,107.0064898,107.4930878,106.2495597,107.4119881,4528683
10/2/2015,115.56,117.9,114.71,117.81,4359768,0,1,104.1319576,106.2405486,103.3660164,106.159449,4359768
10/1/2015,116.23,117.13,114.74,117.03,5215027,0,1,104.7356995,105.546696,103.3930496,105.4565853,5215027
9/30/2015,114.37,115.63,114,115.49,5372051,0,1,103.0596399,104.1950351,102.7262302,104.0688801,5372051
9/29/2015,114.21,114.93,111.8,112.91,7908590,0,1,102.9154628,103.56426,100.7437942,101.7440233,7908590
9/28/2015,116.53,117.38,113.85,114.1,5918746,0,1,105.0060317,105.7719729,102.5910642,102.816341,5918746
9/25/2015,117.23,118.165,116.04,116.74,5478067,0,1,105.6368068,106.4793421,104.5644891,105.1952642,5478067
9/24/2015,115.34,116.65,114.8401,116.34,5172256,0,1,103.933714,105.1141645,103.4832505,104.8348213,5172256
9/23/2015,115.85,116.55,115.66,116.17,4084866,0,1,104.3932787,105.0240538,104.2220683,104.6816331,4084866
9/22/2015,115.4,116.39,114.89,115.8,4631593,0,1,103.9877804,104.8798767,103.5282157,104.3482234,4631593
9/21/2015,115.96,117.11,115.27,116.58,5201675,0,1,104.4924005,105.5286739,103.8706365,105.051087,5201675
9/18/2015,116.51,117.2,114.98,115.12,11366739,0,1,104.9880095,105.6097736,103.6093154,103.7354704,11366739
9/17/2015,118.33,119.82,117.271,117.91,6607052,0,1,106.6280248,107.9706746,105.6737522,106.2495597,6607052
9/16/2015,116.08,118.025,115.97,117.82,5284786,0,1,104.6005334,106.3531871,104.5014116,106.1684601,5284786
9/15/2015,114.78,116.63,113.9,116.18,4994007,0,1,103.4290939,105.0961424,102.6361195,104.6906441,4994007
9/14/2015,115.5,115.68,114.415,114.73,4248741,0,1,104.0778912,104.2400905,103.1001898,103.3840386,4248741
9/11/2015,113.97,115.46,113.7,115.44,4472836,0,1,102.699197,104.0418469,102.4558981,104.0238247,4472836
9/10/2015,114,115.41,113.69,114.49,5258920,0,1,102.7262302,103.9967915,102.446887,103.1677728,5258920
9/9/2015,117.11,117.47,113.7,113.97,5316362,0,1,105.5286739,105.8530725,102.4558981,102.699197,5316362
9/8/2015,115.69,116.64,114.73,116.43,5775692,0,1,104.2491016,105.1051535,103.3840386,104.9159209,5775692
9/4/2015,114.68,115.69,113.49,114.42,5752377,0,1,103.3389832,104.2491016,102.2666655,103.1046953,5752377
9/3/2015,117.03,118.08,116.18,116.6,5302908,0,1,105.4565853,106.402748,104.6906441,105.0691092,5302908
9/2/2015,114.89,116.48,114.32,116.48,6487416,0,1,103.5282157,104.9609763,103.0145846,104.9609763,6487416
9/1/2015,114.12,114.75,112.56,113.07,7391417,0.59,1,102.8343631,103.4020607,101.4286358,101.8882005,7391417
8/31/2015,116.92,117.49,115.93,116.46,5443665,0,1,104.8105613,105.3215263,103.9230959,104.3982037,5443665
8/28/2015,117.43,118.46,116.92,117.52,5015991,0,1,105.2677405,106.1910631,104.8105613,105.3484191,5015991
8/27/2015,117.57,118.09,115.33,117.66,7578884,0,1,105.3932406,105.8593841,103.3852381,105.4739193,7578884
8/26/2015,114.06,116.03,112.08,115.93,9312821,0,1,102.2467724,104.0127389,100.4718415,103.9230959,9312821
8/25/2015,117,117,110.89,110.97,10218906,0,1,104.8822757,104.8822757,99.40509019,99.47680456,10218906
8/24/2015,110.05,115.88,92.1685,112.54,13981497,0,1,98.65208923,103.8782744,82.62258143,100.8841992,13981497
8/21/2015,119.54,120.36,116.15,116.16,10189723,0,1,107.1592071,107.8942795,104.1203104,104.1292747,10189723
8/20/2015,121.98,122.53,120.54,120.54,5555537,0,1,109.3464956,109.839532,108.0556369,108.0556369,5555537
8/19/2015,122.67,123.79,122.13,122.76,6489892,0,1,109.9650321,110.9690334,109.4809601,110.0457108,6489892
8/18/2015,121.83,123.8,121.15,122.8,11021504,0,1,109.2120312,110.9779977,108.602459,110.081568,11021504
8/17/2015,119.1,120.75,118.73,119.7,7255634,0,1,106.7647781,108.2438871,106.4330991,107.3026359,7255634
8/14/2015,119.3,119.89,118.46,119.75,5135524,0,1,106.944064,107.4729575,106.1910631,107.3474574,5135524
8/13/2015,118,120.14,117.79,119.02,6255354,0,1,105.7787054,107.697065,105.5904552,106.6930637,6255354
8/12/2015,117.13,117.88,115.7,117.69,4620961,0,1,104.9988116,105.6711338,103.7169171,105.5008122,4620961
8/11/2015,117.02,118.14,116.76,117.69,4080013,0,1,104.9002043,105.9042056,104.6671326,105.5008122,4080013
8/10/2015,117.53,118.34,117.36,117.6,3408880,0,1,105.3573834,106.0834915,105.2049904,105.4201335,3408880
8/7/2015,116.7,117.16,115.78,116.93,3986101,0,1,104.6133468,105.0257044,103.7886315,104.8195256,3986101
8/6/2015,118.39,118.5,116.07,116.56,4768819,0,1,106.128313,106.2269203,104.0485961,104.4878466,4768819
8/5/2015,118.38,118.53,117.1001,118,4289242,0,1,106.1193487,106.2538131,104.9720083,105.7787054,4289242
8/4/2015,116.63,117.82,116.25,117.53,3008159,0,1,104.5505967,105.6173481,104.2099534,105.3573834,3008159
8/3/2015,117.62,117.7,116.16,116.89,3645105,0,1,105.4380621,105.5097765,104.1292747,104.7836684,3645105
7/31/2015,116.98,118.13,116.37,117.03,4301198,0,1,104.8643471,105.8952413,104.317525,104.9091686,4301198
7/30/2015,115.94,116.74,115.345,116.46,3291136,0,1,103.9320602,104.649204,103.3986845,104.3982037,3291136
7/29/2015,115.16,116.76,115.11,116.37,5104040,0,1,103.232845,104.6671326,103.1880235,104.317525,5104040
7/28/2015,113.76,115.03,113.18,114.84,4176783,0,1,101.9778434,103.1163092,101.4579142,102.9459875,4176783
7/27/2015,113.37,113.89,112.71,113.07,4468238,0,1,101.6282359,102.0943793,101.0365923,101.3593069,4468238
7/24/2015,114.74,115.23,113.43,113.59,4427520,0,1,102.8563446,103.2955951,101.6820216,101.8254504,4427520
7/23/2015,115.21,116.11,114.43,114.59,4308872,0,1,103.2776665,104.0844533,102.5784513,102.7218801,4308872
7/22/2015,113.96,115.08,113.8,114.9,5483244,0,1,102.1571294,103.1611307,102.0137006,102.9997733,5483244
7/21/2015,113.41,113.97,112.678,113.86,4660577,0,1,101.664093,102.1660937,101.0079065,102.0674864,4660577
7/20/2015,112.25,114.1095,112.17,113.41,6107521,0,1,100.6242346,102.2911456,100.5525202,101.664093,6107521
7/17/2015,114.49,115,114,114.47,5497516,0,1,102.6322371,103.0894163,102.1929866,102.6143085,5497516
7/16/2015,115.87,115.91,113.83,114.73,5234834,0,1,103.8693101,103.9051673,102.0405935,102.8473803,5234834
7/15/2015,115.42,116.15,115.07,115.58,3365201,0,1,103.4659168,104.1203104,103.1521664,103.6093455,3365201
7/14/2015,114.5,115.53,114.39,115.36,3688831,0,1,102.6412014,103.564524,102.5425942,103.412131,3688831
7/13/2015,114.21,115.02,114.0655,114.9,4171921,0,1,102.3812368,103.1073449,102.2517027,102.9997733,4171921
7/10/2015,112.67,113.48,112.09,113.1,4631403,0,1,101.0007351,101.7268431,100.4808058,101.3861998,4631403
7/9/2015,112.32,112.59,111.2,111.38,3643735,0,1,100.6869847,100.9290207,99.68298339,99.84434074,3643735
7/8/2015,111.72,112.46,110.8,111,3794058,0,1,100.1491268,100.8124848,99.32441151,99.50369745,3794058
7/7/2015,111.72,112.6399,110.7,112.4,5515757,0,1,100.1491268,100.9737525,99.23476854,100.758699,5515757
7/6/2015,110.27,111.93,110.17,111.32,3864664,0,1,98.84930377,100.3373771,98.7596608,99.79055496,3864664
7/2/2015,112.58,112.75,111.1,111.49,3845043,0,1,100.9200564,101.0724494,99.59334042,99.94294801,3845043
7/1/2015,112.45,112.81,111.47,112.07,4216233,0,1,100.8035205,101.1262352,99.92501942,100.4628772,4216233
6/30/2015,111.15,111.76,110.59,111.13,5938810,0,1,99.63816191,100.184984,99.13616127,99.62023332,5938810
6/29/2015,111.56,112.32,110.46,110.54,5187330,0,1,100.0056981,100.6869847,99.01962541,99.09133979,5187330
6/26/2015,112.77,113.34,112.23,112.6,4208527,0,1,101.090378,101.601343,100.606306,100.937985,4208527
6/25/2015,113.24,113.71,112.24,112.24,4467082,0,1,101.5117,101.933022,100.6152703,100.6152703,4467082
6/24/2015,112.94,113.68,112.35,112.35,3716056,0,1,101.2427711,101.9061291,100.7138776,100.7138776,3716056
6/23/2015,113.24,113.59,112.93,113.18,3075864,0,1,101.5117,101.8254504,101.2338068,101.4579142,3075864
6/22/2015,112.93,113.62,112.78,113.07,3190171,0,1,101.2338068,101.8523433,101.0993423,101.3593069,3190171
6/19/2015,111.64,113.3,111.44,112.43,9255075,0,1,100.0774125,101.5654858,99.89812652,100.7855919,9255075
6/18/2015,111.06,112.3,110.76,111.85,7222290,0,1,99.55748324,100.6690561,99.28855432,100.2656627,7222290
6/17/2015,110.73,111.29,109.96,110.47,5722179,0,1,99.26166143,99.76366207,98.57141056,99.02858971,5722179
6/16/2015,109.9,110.45,109.75,110.23,3466563,0,1,98.51762478,99.01066111,98.38316032,98.81344658,3466563
6/15/2015,110.23,110.455,109.55,110.01,3965178,0,1,98.81344658,99.01514326,98.20387438,98.61623204,3965178
6/12/2015,110.89,111.59,110.415,110.6,4301864,0,1,99.40509019,100.032591,98.97928607,99.14512557,4301864
6/11/2015,111,112.33,111,111.29,3642764,0,1,99.50369745,100.695949,99.50369745,99.76366207,3642764
6/10/2015,109.9,111.19,109.39,110.98,3967931,0,1,98.51762478,99.6740191,98.06044563,99.48576886,3967931
6/9/2015,109.79,110.25,109.03,109.53,3658994,0,1,98.41901751,98.83137517,97.73773093,98.18594578,3658994
6/8/2015,110.14,110.81,109.83,109.93,3449728,0,1,98.73276791,99.33337581,98.4548747,98.54451767,3449728
6/5/2015,111.34,111.36,110.27,110.37,4505390,0,1,99.80848355,99.82641215,98.84930377,98.93894674,4505390
6/4/2015,112.52,113.16,111.1745,111.46,4328576,0,1,100.8662706,101.4399856,99.66012444,99.91605512,4328576
6/3/2015,111.72,113.48,111.45,113.16,6337980,0,1,100.1491268,101.7268431,99.90709082,101.4399856,6337980
6/2/2015,110.75,112.18,110.64,111.59,6088050,0.59,1,99.27959003,100.5614845,99.18098276,100.032591,6088050
6/1/2015,111.97,112.34,111.25,111.67,5114792,0,1,99.84533083,100.1752654,99.20329601,99.57781632,5114792
5/29/2015,111.84,112.59,111.37,111.42,5310612,0,1,99.72940787,100.3981941,99.31030181,99.35488756,5310612
5/28/2015,111.91,112.7,111.86,112.19,2806141,0,1,99.79182792,100.4962828,99.74724217,100.0415081,2806141
5/27/2015,111.04,112.53,110.81,112.16,4147765,0,1,99.01603586,100.3446912,98.8109414,100.0147567,4147765
5/26/2015,112,112.18,110.69,110.93,4609621,0,1,99.87208228,100.032591,98.7039356,98.91794721,4609621
5/22/2015,111.87,112.53,111.46,112.16,3693959,0,1,99.75615932,100.3446912,99.39055617,100.0147567,3693959
5/21/2015,111.98,112.3299,111.62,112.01,4238135,0,1,99.85424798,100.1662591,99.53323057,99.88099943,4238135
5/20/2015,112.19,112.89,111.22,112.1,7004396,0,1,100.0415081,100.6657086,99.17654456,99.96125378,7004396
5/19/2015,116.12,116.48,112.34,112.34,11133206,0,1,103.5459482,103.8669656,100.1752654,100.1752654,11133206
5/18/2015,113.87,114.6,113.16,114.33,6861935,0,1,101.5395894,102.1905413,100.9064717,101.9497783,6861935
5/15/2015,111.92,113.4,111.82,113.35,4573411,0,1,99.80074508,101.1204833,99.71157357,101.0758976,4573411
5/14/2015,112.05,112.22,110.83,111.94,3815583,0,1,99.91666803,100.0682596,98.8287757,99.81857938,3815583
5/13/2015,112.92,112.95,111.1,111.19,4340651,0,1,100.6924601,100.7192115,99.06953876,99.14979311,4340651
5/12/2015,111.12,112.82,110.83,112.52,4053424,0,1,99.08737306,100.6032886,98.8287757,100.3357741,4053424
5/11/2015,112.24,112.91,111.81,111.9,3724256,0,1,100.0860939,100.6835429,99.70265642,99.78291077,3724256
5/8/2015,112.4,113.4825,112.11,112.47,6435306,0,1,100.2287683,101.1940498,99.97017093,100.2911883,6435306
5/7/2015,108.4,110.7199,108.25,110.04,5399940,0,1,96.6619082,98.73059788,96.52815095,98.12432084,5399940
5/6/2015,108.2,108.91,107.2401,108.31,3996633,0,1,96.4835652,97.11668286,95.62760795,96.58165385,3996633
5/5/2015,109.2,109.88,107.98,108.06,4164209,0,1,97.37528022,97.98164643,96.2873879,96.3587251,4164209
5/4/2015,109.94,110.4497,109.32,110.06,3366690,0,1,98.03514933,98.48965648,97.48228602,98.14215514,3366690
5/1/2015,106.98,109.79,106.85,109.55,6696926,0,1,95.39567287,97.90139208,95.27974992,97.68738048,6696926
4/30/2015,108.56,109.21,106.62,106.98,9041410,0,1,96.80458261,97.38419737,95.07465547,95.39567287,9041410
4/29/2015,110.17,110.31,108.07,108.71,7231417,0,1,98.24024379,98.36508389,96.36764225,96.93833986,7231417
4/28/2015,110.9,111.77,110.05,110.58,5743264,0,1,98.89119575,99.66698782,98.13323799,98.60584695,5743264
4/27/2015,114.05,114.11,111.28,111.39,5617518,0,1,101.7000981,101.753601,99.23004746,99.32813611,5617518
4/24/2015,113.88,114.04,112.9,113.7,2879124,0,1,101.5485065,101.6911809,100.6746258,101.3879978,2879124
4/23/2015,112.74,114.51,112.56,113.96,3945310,0,1,100.5319514,102.110287,100.3714427,101.6198437,3945310
4/22/2015,113.2,113.31,112.19,112.99,4065277,0,1,100.9421403,101.040229,100.0415081,100.7548801,4065277
4/21/2015,113.5,113.98,112.5,113.17,3899843,0,1,101.2096548,101.637678,100.3179398,100.9153889,3899843
4/20/2015,113,113.69,112.68,112.86,4397308,0,1,100.7637973,101.3790807,100.4784485,100.6389572,4397308
4/17/2015,112.91,113.11,111.7701,112.1,6244371,0,1,100.6835429,100.8618859,99.66707699,99.96125378,6244371
4/16/2015,113.34,113.99,113.02,113.37,4013015,0,1,101.0669804,101.6465952,100.7816316,101.0937319,4013015
4/15/2015,114.58,115.21,113.38,113.45,4210990,0,1,102.172707,102.7344875,101.102649,101.1650691,4210990
4/14/2015,114.2,114.98,113.11,114.05,4072474,0,1,101.8338553,102.529393,100.8618859,101.7000981,4072474
4/13/2015,114.96,115.43,114.35,114.44,2981956,0,1,102.5115587,102.9306648,101.9676126,102.0478669,2981956
4/10/2015,114.47,115.65,114.42,115.24,3658058,0,1,102.0746184,103.1268421,102.0300326,102.7612389,3658058
4/9/2015,115.46,116.2446,114.14,114.57,4673843,0,1,102.9574162,103.6570559,101.7803524,102.1637899,4673843
4/8/2015,113.97,115.81,113.83,115.59,3753476,0,1,101.6287609,103.2695165,101.5039208,103.0733392,3753476
4/7/2015,114.83,115.79,114.23,114.3,3189204,0,1,102.3956358,103.2516822,101.8606068,101.9230268,3189204
4/6/2015,113.45,115.55,113.41,114.95,3249993,0,1,101.1650691,103.0376706,101.1294005,102.5026416,3249993
4/2/2015,112.61,114.92,112.52,114.54,4065097,0,1,100.4160284,102.4758901,100.3357741,102.1370384,4065097
4/1/2015,113.88,114,112.43,113.13,4737737,0,1,101.5485065,101.6555123,100.2555197,100.8797202,4737737
3/31/2015,113.7,115.37,113.55,113.61,4127794,0,1,101.3879978,102.8771619,101.2542406,101.3077435,4127794
3/30/2015,114.96,116.05,114.53,114.63,3965431,0,1,102.5115587,103.4835281,102.1281213,102.2172928,3965431
3/27/2015,112.08,114.23,112,113.86,3878955,0,1,99.94341948,101.8606068,99.87208228,101.5306722,3878955
3/26/2015,113.36,113.43,111.58,112.37,5409493,0,1,101.0848147,101.1472348,99.49756197,100.2020168,5409493
3/25/2015,115.96,116.61,113.64,113.68,4724545,0,1,103.4032738,103.9828885,101.3344949,101.3701635,4724545
3/24/2015,116.2,117.83,116.04,116.15,4026566,0,1,103.6172854,105.0707808,103.474611,103.5726996,4026566
3/23/2015,117.04,117.75,116.07,116.07,4094988,0,1,104.366326,104.9994436,103.5013624,103.5013624,4094988
3/20/2015,115.55,117.99,115.33,117.49,8445980,0,1,103.0376706,105.2134552,102.8414933,104.7675977,8445980
3/19/2015,116.21,116.43,115.07,115.16,3545475,0,1,103.6262025,103.8223798,102.6096474,102.6899017,3545475
3/18/2015,115.41,116.42,113.3101,116.08,4773432,0,1,102.9128305,103.8134627,101.0403181,103.5102796,4773432
3/17/2015,115.45,116.0799,115.14,115.58,3715820,0,1,102.9484991,103.5101904,102.6720674,103.064422,3715820
3/16/2015,115.33,116.61,115.32,116.5,4820315,0,1,102.8414933,103.9828885,102.8325761,103.8847999,4820315
3/13/2015,115.99,116.31,114,114.82,4626884,0,1,103.4300252,103.715374,101.6555123,102.3867186,4626884
3/12/2015,113.85,116.46,113.77,116.1,5741991,0,1,101.5217551,103.8491313,101.4504179,103.5281139,5741991
3/11/2015,112.68,113.8,112.41,113.07,4356487,0,1,100.4784485,101.4771693,100.2376854,100.8262173,4356487
3/10/2015,113.85,114.34,112.56,112.56,5685032,0.59,1,101.5217551,101.9586954,100.3714427,100.3714427,5685032
3/9/2015,114.38,115.48,114.37,115.25,5351215,0,1,101.4625331,102.4383049,101.4536624,102.2342799,5351215
3/6/2015,115.96,115.96,114,114.45,5169186,0,1,102.8640963,102.8640963,101.1254482,101.5246276,5169186
3/5/2015,115.23,116.098,115.06,115.91,4089528,0,1,102.2165386,102.9865113,102.0657375,102.819743,4089528
3/4/2015,115.39,115.47,114.25,114.76,3798834,0,1,102.358469,102.4294343,101.3472146,101.7996179,3798834
3/3/2015,116.11,116.12,114.8,116.07,3784741,0,1,102.9971561,103.0060267,101.8351005,102.9616735,3784741
3/2/2015,114.86,117.06,114.86,116.12,5971881,0,1,101.8883244,103.8398681,101.8883244,103.0060267,5971881
2/27/2015,115.19,115.67,114.555,114.75,5732581,0,1,102.181056,102.6068473,101.6177695,101.7907472,5732581
2/26/2015,116,116.42,115.2,115.38,5649627,0,1,102.8995789,103.2721463,102.1899266,102.3495984,5649627
2/25/2015,117.35,117.35,115.85,116.31,7328170,0,1,104.0971171,104.0971171,102.7665191,103.1745691,7328170
2/24/2015,117.5,117.92,115.13,116.75,12775465,0,1,104.2301769,104.6027443,102.1278321,103.5648779,12775465
2/23/2015,112.99,113.16,111.8,112.28,5626895,0,1,100.2295122,100.3803133,99.17390449,99.59969585,5626895
2/20/2015,110.81,112.25,110.05,112.24,7269410,0,1,98.2957098,99.57308389,97.62154015,99.56421323,7269410
2/19/2015,112.01,112.447,110.635,110.94,5910566,0,1,99.36018821,99.74783576,98.14047337,98.4110283,5910566
2/18/2015,111.6,112.17,111,111.99,3731576,0,1,98.99649142,99.50211866,98.46425222,99.3424469,3731576
2/17/2015,111.69,112.225,110.62,112,6029630,0,1,99.0763273,99.55090725,98.12716739,99.35131755,6029630
2/13/2015,112.01,112.39,111.3,111.89,5099683,0,1,99.36018821,99.69727303,98.73037182,99.25374037,5099683
2/12/2015,110.81,112.2,110.21,112.16,4592234,0,1,98.2957098,99.52873062,97.7634706,99.49324801,4592234
2/11/2015,110.6,110.798,109.81,110.31,4553751,0,1,98.10942608,98.28506502,97.40864447,97.85217714,4553751
2/10/2015,108.79,110.85,108.66,110.67,5414382,0,1,96.50383783,98.33119242,96.38851933,98.17152066,5414382
2/9/2015,108.88,109.46,108.04,108.34,4243688,0,1,96.58367371,97.0981716,95.83853882,96.10465843,4243688
2/6/2015,109.28,109.74,108.46,109.04,4223512,0,1,96.93849984,97.34654989,96.21110627,96.72560416,4223512
2/5/2015,108.98,109.34,108.15,108.99,4471801,0,1,96.67238024,96.99172376,95.93611601,96.68125089,4471801
2/4/2015,107.09,109,106.75,108.41,6765343,0,1,94.99582676,96.69012155,94.69422454,96.166753,6765343
2/3/2015,104.89,107.32,104.81,107.24,5969829,0,1,93.04428302,95.19985178,92.97331779,95.12888656,5969829
2/2/2015,104.78,105,101.57,104.43,5012500,0,1,92.94670583,93.14186021,90.09922611,92.63623296,5012500
1/30/2015,106.36,106.86,104.38,104.42,6998847,0,1,94.34826906,94.79180173,92.5918797,92.62736231,6998847
1/29/2015,105.14,107.74,104.51,107.62,6529339,0,1,93.26604935,95.57241922,92.70719819,95.46597138,6529339
1/28/2015,105.31,107.43,104.6,104.74,4917308,0,1,93.41685046,95.29742897,92.78703407,92.91122322,4917308
1/27/2015,104.78,105.8137,104.4,105.16,4606480,0,1,92.94670583,93.86366527,92.609621,93.28379066,4606480
1/26/2015,105.36,106.5,105.06,106.36,4191784,0,1,93.46120373,94.47245821,93.19508413,94.34826906,4191784
1/23/2015,106.21,106.48,105.31,105.37,4075976,0,1,94.21520926,94.4547169,93.41685046,93.47007438,4075976
1/22/2015,104.38,106.31,103.54,106.07,5804132,0,1,92.5918797,94.30391579,91.84674482,94.09102011,5804132
1/21/2015,103.05,104.06,102.5,103.53,5899195,0,1,91.4120828,92.30801879,90.92419687,91.83787416,5899195
1/20/2015,104.84,104.95,102.35,103.25,5335516,0,1,92.99992975,93.09750694,90.79113707,91.58949587,5335516
1/16/2015,100.86,104.31,100.24,104.12,6403841,0,1,89.46940972,92.52978512,88.91942921,92.36124271,6403841
1/15/2015,103.32,103.65,100.82,101.01,6894339,0,1,91.65159044,91.944322,89.4339271,89.60246952,6894339
1/14/2015,102.42,103.41,101.88,102.64,5384438,0,1,90.85323164,91.73142632,90.37421636,91.04838601,5384438
1/13/2015,105.41,106.04,103.15,103.73,5395001,0,1,93.50555699,94.06440815,91.50078934,92.01528723,5395001
